"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (AZADIRACHTIN = 121701)","0.091",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BEAUVERIA BASSIANA = 128924)"," (NA)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENAZATE = 586)","0.978",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","0.346",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAK ABTS-1857 = 6523)"," (NA)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)"," (NA)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI SA-11 = 6519)"," (NA)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BT SUB AIZAWAI GC-91 = 6426)"," (NA)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BUPROFEZIN = 275100)"," (D)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (BURKHOLDERIA A396 CELLS & MEDIA = 6534)"," (NA)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CARBARYL = 56801)"," (D)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)","0.119",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORPYRIFOS = 59101)"," (D)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)"," (NA)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYANTRANILIPROLE = 90098)","0.222",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (CYFLUMETOFEN = 138831)","0.299",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ETOXAZOLE = 107091)","0.581",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENBUTATIN-OXIDE = 104601)"," (D)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPROPATHRIN = 127901)","0.531",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FENPYROXIMATE = 129131)","0.128",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLONICAMID = 128016)","0.161",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (FLUPYRADIFURONE = 122304)","0.399",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (HELICOVERPA ZEA NPV = 107300)"," (NA)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (HEXYTHIAZOX = 128849)","0.269",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (IMIDACLOPRID = 129099)","0.793",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","5.571",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (METHOXYFENOZIDE = 121027)","0.245",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NALED = 34401)","1.665",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL = 25006)","0.334",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NEEM OIL, CLAR. HYD. = 25007)","7.924",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (NOVALURON = 124002)","0.192",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PIPERONYL BUTOXIDE = 67501)","0.884",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (POTASSIUM SALTS = 79021)"," (D)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRETHRINS = 69001)","0.074",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRIDABEN = 129105)"," (D)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (PYRIPROXYFEN = 129032)","0.074",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SOYBEAN OIL = 31605)"," (D)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)","0.108",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINOSAD = 110003)","0.113",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROMESIFEN = 24875)","0.307",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (SULFOXAFLOR = 5210)","0.137",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)","0.164",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, INSECTICIDE","CHEMICAL, INSECTICIDE: (ZETA-CYPERMETHRIN = 129064)"," (D)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (ACIBENZOLAR-S-METHYL = 61402)"," (D)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (AUREOBASIDIUM PULLULANS DSM 14940 = 46010)"," (NA)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (AUREOBASIDIUM PULLULANS DSM 14941 = 36010)"," (NA)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (BT KURSTAKI SA-12 = 6518)"," (NA)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (CAPRIC ACID = 128955)"," (D)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (CAPRYLIC ACID = 128919)"," (D)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (CHLOROPICRIN = 81501)","345.893",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (DICHLOROPROPENE = 29001)","125.71",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (FLUTRIAFOL = 128940)","0.188",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (GLIOCLADIUM VIRENS = 129000)"," (D)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)"," (D)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (IRON PHOSPHATE = 34903)","0.235",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (METALDEHYDE = 53001)"," (D)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (METAM-POTASSIUM = 39002)","244.72",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (METAM-SODIUM = 39003)","303.425",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (PAECILOMYCES FUMOSOR = 115002)"," (D)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (PEROXYACETIC ACID = 63201)"," (D)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (POTASSIUM SILICATE = 72606)"," (D)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)","0.231",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","CHEMICAL, OTHER","CHEMICAL, OTHER: (TRICHODERMA VIRENS STRAIN G-41 = 176604)"," (NA)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (NITROGEN)","58",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (PHOSPHATE)","86",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (POTASH)","75",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FERTILIZER","FERTILIZER: (SULFUR)","16",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","2.2",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS MBI 600 = 129082)"," (D)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)","1.2",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS PUMILUS = 6485)"," (D)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBT. GB03 = 129068)"," (D)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BACILLUS SUBTILIS = 6479)","1.5",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BLAD = 30006)","1.1",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BORAX DECAHYDRATE = 11102)","2.3",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)","1.5",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (BT SUBSP KURSTAKI EVB-113-19 = 6544)","2.6",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","6",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)"," (D)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER OCTANOATE = 23306)"," (D)",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYFLUFENAMID = 555550)","1.5",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)","2.4",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)","2.2",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)","1.9",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)","2.4",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)","2",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUXAPYROXAD = 138009)","2.2",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (FOSETYL-AL = 123301)","4.5",""
"SURVEY","2019","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","STRAWBERRIES","STRAWBERRIES, BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","CHEMICAL, FUNGICIDE","CHEMICAL, FUNGICIDE: (ISOFETAMID = 270000)"," (D)",""
